alt_km,i_deg,dlam_deg,da_km,dOm_per_rad_deg,di_per_rad_deg,dOm_deg,di_gain_deg,dv_saved_ms,frac_budget,drift_hours,drift_steps,fits_6000,fits_12000
500.0,63.4,180.0,100.0,-0.08376506564488706,0.07489888834550357,0.26315571485744393,0.23530175592306535,31.279596640416898,0.0654207111508196,36.06094440724006,2163.6566644344034,True,True
500.0,63.4,180.0,200.0,-0.08376506564488706,0.07489888834550357,0.26315571485744393,0.23530175592306535,31.279596640416898,0.0654207111508196,18.03047220362003,1081.8283322172017,True,True
500.0,63.4,180.0,400.0,-0.08376506564488706,0.07489888834550357,0.26315571485744393,0.23530175592306535,31.279596640416898,0.0654207111508196,9.015236101810014,540.9141661086009,True,True
500.0,63.4,360.0,100.0,-0.08376506564488706,0.07489888834550357,0.5263114297148879,0.4706032630532401,62.559028319823106,0.13084107728866617,72.12188881448012,4327.313328868807,True,True
500.0,63.4,360.0,200.0,-0.08376506564488706,0.07489888834550357,0.5263114297148879,0.4706032630532401,62.559028319823106,0.13084107728866617,36.06094440724006,2163.6566644344034,True,True
500.0,63.4,360.0,400.0,-0.08376506564488706,0.07489888834550357,0.5263114297148879,0.4706032630532401,62.559028319823106,0.13084107728866617,18.03047220362003,1081.8283322172017,True,True
500.0,75.0,180.0,100.0,-0.04841888169775401,0.04676904831189569,0.1521124030366973,0.1469292957015315,19.531903009321137,0.040850622202319796,36.06094440724006,2163.6566644344034,True,True
500.0,75.0,180.0,200.0,-0.04841888169775401,0.04676904831189569,0.1521124030366973,0.1469292957015315,19.531903009321137,0.040850622202319796,18.03047220362003,1081.8283322172017,True,True
500.0,75.0,180.0,400.0,-0.04841888169775401,0.04676904831189569,0.1521124030366973,0.1469292957015315,19.531903009321137,0.040850622202319796,9.015236101810014,540.9141661086009,True,True
500.0,75.0,360.0,100.0,-0.04841888169775401,0.04676904831189569,0.3042248060733946,0.29385857405998084,39.06377160200033,0.08170117242285486,72.12188881448012,4327.313328868807,True,True
500.0,75.0,360.0,200.0,-0.04841888169775401,0.04676904831189569,0.3042248060733946,0.29385857405998084,39.06377160200033,0.08170117242285486,36.06094440724006,2163.6566644344034,True,True
500.0,75.0,360.0,400.0,-0.04841888169775401,0.04676904831189569,0.3042248060733946,0.29385857405998084,39.06377160200033,0.08170117242285486,18.03047220362003,1081.8283322172017,True,True
