alt_km,di_deg,dv_plane_standalone_ms,inplane_impulse_ms,dv_marginal_ms,save_vs_standalone_pct,marginal_frac_budget
8000.0,0.75,68.93835617649388,50.0,35.16159317625012,48.99560255508489,0.07353983675780001
8000.0,0.75,68.93835617649388,100.0,21.459857369902807,68.87094708936499,0.04488290390932251
8000.0,0.75,68.93835617649388,150.0,15.083303069441683,78.12059366366981,0.031546455814305645
8000.0,0.75,68.93835617649388,200.0,11.547859720482961,83.24900627029969,0.02415213993545382
8000.0,0.75,68.93835617649388,300.0,7.8189353375083215,88.65807690933256,0.01635316197016185
8000.0,1.0,91.9172978223245,0.0,91.9172978223245,0.0,0.1922433674489354
8000.0,1.0,91.9172978223245,10.0,82.45966492994607,10.28928516878288,0.17246289915404328
8000.0,1.0,91.9172978223245,25.0,70.25644145651201,23.565593070069113,0.14694007777172155
8000.0,1.0,91.9172978223245,50.0,54.63646419369253,40.55910531736426,0.1142711775796741
8000.0,1.0,91.9172978223245,100.0,35.82632159842177,61.02330850970641,0.07493010424112304
8000.0,1.0,91.9172978223245,150.0,25.92268085428296,71.7978210103703,0.054216818583640275
8000.0,1.0,91.9172978223245,200.0,20.110857612608243,78.1207040578125,0.04206149529337952
8000.0,1.0,91.9172978223245,300.0,13.765501033746375,85.02403643288666,0.02879029666934438
8000.0,1.5,137.87375926325385,0.0,137.87375926325385,0.0,0.28836047611893856
8000.0,1.5,137.87375926325385,10.0,128.23593416106274,6.99032589935319,0.26820313907329824
8000.0,1.5,137.87375926325385,25.0,115.12199503783006,16.501881392805096,0.24077557236606326
8000.0,1.5,137.87375926325385,50.0,96.66006100292498,29.892343895284757,0.20216277093938495
8000.0,1.5,137.87375926325385,100.0,70.32079583357304,48.99624394856479,0.1470746737884605
8000.0,1.5,137.87375926325385,150.0,53.73800208449498,61.023763788228514,0.11239206031350638
8000.0,1.5,137.87375926325385,200.0,42.918038633160535,68.87149602469782,0.08976230227188409
8000.0,1.5,137.87375926325385,300.0,30.165372947227297,78.12101946851972,0.0630903324305464
8000.0,2.0,183.82759578654753,0.0,183.82759578654753,0.0,0.38447209482113903
8000.0,2.0,183.82759578654753,10.0,174.09938884380443,5.292027511494557,0.36412572578918495
8000.0,2.0,183.82759578654753,25.0,160.51976976231484,12.679176880111465,0.33572419786409696
